"","Estimate","Std. Error","t value","Pr(>|t|)"
"companyBrand 1202",0.0617304819470876,1.73907164987737,0.0354962269389191,0.971684607072014
"companyBrand 1203",-0.160778632655157,0.928224248227768,-0.173210981034084,0.862488324483238
"companyBrand 1204",-3.06867392672952,2.45512289405567,-1.24990644425963,0.211356519916945
"companyBrand 1205",0.12085693931625,3.47838806770619,0.0347450994437054,0.972283538891311
"companyBrand 1206",15.9125127904611,3.4670536891812,4.58963552832062,4.48232702961244e-06
"companyBrand 1207",0.502164308069406,3.4567330746043,0.145271358022601,0.884498909443704
"companyBrand 1208",11.8579597177384,3.45731307178204,3.42981947875096,0.000605883187702279
"companyBrand 1209",-0.384544822159141,3.45447588761331,-0.111317848110621,0.911366043641934
"companyBrand 121",4.35881051314294,2.4465371331234,1.78162450678941,0.0748341286847116
"companyBrand 1210",-3.27192808946966,3.46940396243783,-0.943080749573651,0.345657356383932
